CparY CparX Attractor LE[0] LE[1] LE[2] LE[3] LE[4] LE[5] LE[6] LE[7] xMAX[0] xMAX[1] xMAX[2] xMAX[3] xMAX[4] xMAX[5] xMAX[6] xMAX[7] xMIN[0] xMIN[1] xMIN[2] xMIN[3] xMIN[4] xMIN[5] xMIN[6] xMIN[7] OverallxMAX[0] OverallxMAX[1] OverallxMAX[2] OverallxMAX[3] OverallxMAX[4] OverallxMAX[5] OverallxMAX[6] OverallxMAX[7] OverallxMIN[0] OverallxMIN[1] OverallxMIN[2] OverallxMIN[3] OverallxMIN[4] OverallxMIN[5] OverallxMIN[6] OverallxMIN[7] xMAX[4]_remainder xMIN[4]_remainder OverallxMAX[4]_remainder OverallxMIN[4]_remainder xRMS[0] xRMS[1] xRMS[2] xRMS[3] xRMS[4] xRMS[5] xRMS[6] xRMS[7] OverallxRMS[0] OverallxRMS[1] OverallxRMS[2] OverallxRMS[3] OverallxRMS[4] OverallxRMS[5] OverallxRMS[6] OverallxRMS[7] ddX_MIN ddZ_MIN ddPhi_MIN ddX_MAX ddZ_MAX ddPhi_MAX Xcm_MIN Zcm_MIN dXcm_MIN dZcm_MIN ddXcm_MIN ddZcm_MIN Xcm_MAX Zcm_MAX dXcm_MAX dZcm_MAX ddXcm_MAX ddZcm_MAX OVRLL_ddX_MIN OVRLL_ddZ_MIN OVRLL_ddPhi_MIN OVRLL_ddX_MAX OVRLL_ddZ_MAX OVRLL_ddPhi_MAX OVRLL_Xcm_MIN OVRLL_Zcm_MIN OVRLL_dXcm_MIN OVRLL_dZcm_MIN OVRLL_ddXcm_MIN OVRLL_ddZcm_MIN OVRLL_Xcm_MAX OVRLL_Zcm_MAX OVRLL_dXcm_MAX OVRLL_dZcm_MAX OVRLL_ddXcm_MAX OVRLL_ddZcm_MAX ddX_RMS ddZ_RMS ddPhi_RMS Xcm_RMS Zcm_RMS dXcm_RMS dZcm_RMS ddXcm_RMS ddZcm_RMS OVRLL_ddX_RMS OVRLL_ddZ_RMS OVRLL_ddPhi_RMS OVRLL_Xcm_RMS OVRLL_Zcm_RMS OVRLL_dXcm_RMS OVRLL_dZcm_RMS OVRLL_ddXcm_RMS OVRLL_ddZcm_RMS OVRLL_Xb_RMS OVRLL_Zb_RMS OVRLL_dXb_RMS OVRLL_dZb_RMS OVRLL_ddXb_RMS OVRLL_ddZb_RMS PoutPZ_Avg PoutEM_Avg pos_spin neg_spin OVRLL_pos_spin OVRLL_neg_spin tflip 
0.2753333333 1.8010000000 8 0.3401625760 0.0879381806 0.0156597865 -0.0656475275 -0.0723130390 -0.0747718928 -0.1370628368 -0.3692795507 1.0167153891 1.6277796818 1.4415242101 1.9015936117 40.2725890350 2.8561144326 0.6715393487 1.5162661541 -0.9873754219 -1.7951853537 -1.3404688579 -1.5074278800 -27.5874471375 -2.8138424372 -0.7144015639 -1.5456948895 1.2156059281 1.9909426648 1.7302250755 1.9015936117 40.3357007137 3.1447255700 0.8057341063 2.0639075695 -1.1238514508 -1.9046729322 -1.6094342834 -1.8687302435 -83.2646232523 -3.0340266165 -0.8580465259 -1.8767648202 3.1415926536 -3.1415926536 3.1415926536 -3.1415926536 0.1484647615 0.2473724432 0.2330930462 0.2301785387 7.2481124768 0.4599417052 0.1163477684 0.3319603802 0.3509165821 0.5856927723 0.5000125995 0.5027834888 25.2711212302 1.0630500903 0.2495785230 0.7937635812 -3.1768061210 -2.3838119019 -2.9773264765 3.3651486786 2.7019680705 3.2863225962 -0.9509965903 -1.4351307699 -1.0032317420 -0.7795988188 -1.6283947478 -1.2707138223 0.8974081506 1.4349710528 1.0675721087 0.8738154456 1.5216570590 1.0638007791 -3.6849303777 -2.9091322504 -3.3936504532 3.3651486786 3.1813147366 3.5570737314 -0.9509965903 -1.5464496720 -1.3172071279 -1.0165224402 -1.7894210908 -1.2707138223 -0.9509965903 -1.5464496720 -1.3172071279 -1.0165224402 -1.7894210908 -1.2707138223 1.0435000457 0.6931874122 0.8818633671 0.3214012948 0.5515823768 0.3447142591 0.2970125019 0.4857540440 0.2792796954 1.0688731429 0.6877811456 0.8817493785 0.3235739840 0.5268204981 0.3503436578 0.2818125591 0.4965938933 0.2663156538 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0006768402 0.0055098847 6420473.7269438291 5982705.9099414656 49844237.7493092716 46042595.9510450885 21.4819113659 
0.2753333333 1.8673333333 8 0.3658965235 0.0910926754 0.0130935178 -0.0649292729 -0.0713569470 -0.0749202569 -0.1424359053 -0.3917546381 0.9125936646 1.7024968230 1.5370984721 1.5995173339 52.3410896283 2.9959066416 0.9065989338 1.4937683976 -1.0085518222 -1.7779829303 -1.8067588141 -1.8018868300 -35.0564317215 -3.0592264200 -0.7652003428 -1.5079999132 1.0285838863 1.8564435352 1.5370984721 1.5995173339 83.4494818446 3.1503074935 0.9065989338 1.9306971454 -1.0257076418 -1.8556893617 -1.8067588141 -1.8018868300 -82.6198198172 -3.2394902576 -0.7652003428 -1.7498688055 3.1415926536 -3.1415926536 3.1415926536 -3.1415926536 0.1414033320 0.2473907626 0.2033934583 0.2121135414 9.6799078132 0.4834061872 0.1015342331 0.3135831685 0.3477862191 0.5991493877 0.4856622341 0.4982334566 33.7652956742 1.0976476723 0.2424257943 0.7125289266 -3.4638945036 -2.9002335019 -3.4769401622 3.4832959565 2.5932721165 2.7951252297 -0.9332751779 -1.6397035734 -1.0885972862 -0.9803172085 -1.7512237009 -1.1956688197 0.8546978318 1.8435329201 0.9815644044 0.9827030888 1.6065004663 1.2776571947 -3.7188597491 -3.3769490892 -3.4769401622 3.5526394745 3.6740030558 3.4473772791 -0.9828936328 -1.6397035734 -1.1687275249 -0.9803172085 -2.1172575947 -1.1956688197 -0.9828936328 -1.6397035734 -1.1687275249 -0.9803172085 -2.1172575947 -1.1956688197 1.1032012812 0.7023038497 0.9078885380 0.3112824151 0.4854563407 0.3391664540 0.2606482611 0.4896543706 0.2589057320 1.1315816618 0.7040132197 0.9239963914 0.3259257102 0.5056759030 0.3649304805 0.2710874688 0.5310509523 0.2636933071 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0005154600 0.0049167202 8306653.6724588582 8274915.4572261740 65407033.2201507315 61245941.2185260057 16.9634035322 
0.2753333333 1.9336666667 8 0.3968885262 0.1016635291 0.0125926306 -0.0646056085 -0.0710436314 -0.0756680947 -0.1568104378 -0.4183312172 0.9855374393 1.8032898364 1.3172319855 1.7846553798 15.0430417916 2.8510919193 0.6731031616 1.8765063975 -0.9789548269 -1.8371263058 -1.3445623859 -1.5216711413 -52.9269531756 -3.4436275571 -0.6550094154 -1.7101758436 1.0973993613 2.0773640591 2.0368510103 1.9781088557 116.4020545526 3.2097536151 1.0481612854 2.0788359301 -1.1182937822 -2.0700141146 -2.0967429572 -2.1475465915 -54.8091588346 -3.7534233824 -1.0166710523 -1.8604844425 3.1415926536 -3.1415926536 3.1415926536 -3.1415926536 0.1672103644 0.2951876571 0.2218565438 0.2378528714 12.0232023551 0.5433178266 0.1107384466 0.3149816752 0.3625111232 0.6447863938 0.5541314649 0.5521425131 61.9963609960 1.1593309066 0.2765867836 0.7493124270 -3.9764275611 -3.2749543473 -3.4012101913 3.6587757784 3.4900886149 3.5453851334 -0.9767378066 -1.4203381360 -1.1473728142 -0.7549360635 -2.0717398990 -1.3126142484 0.8794312621 1.2924712864 1.2550761697 0.7198498859 2.0340191922 0.9569351234 -4.3332276306 -4.1934480190 -3.5689498989 4.2179028611 4.0596892008 3.7109028430 -1.0435813973 -2.3952854105 -1.3945516477 -1.1073481424 -2.2673951394 -1.5895566396 -1.0435813973 -2.3952854105 -1.3945516477 -1.1073481424 -2.2673951394 -1.5895566396 1.3367706600 0.8277614949 1.0929697349 0.3519792412 0.5001950626 0.4293738825 0.2711685418 0.6378769365 0.2780394525 1.2624297892 0.7821904108 1.0193753267 0.3294731217 0.5721925978 0.3871035653 0.3098127941 0.5842993878 0.2992907551 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0006131502 0.0049606728 9935493.3844076637 10856726.0150552243 131906737.3690399230 126297793.1785104424 16.4870782460 
0.2753333333 2.0000000000 8 0.3854170338 0.1057321605 0.0066455258 -0.0628209831 -0.0715304400 -0.0725028093 -0.1525338550 -0.4137209363 0.8857671685 1.5104116304 1.4546702089 1.6486066681 102.4098145196 2.6721556497 0.7431265126 1.5574820419 -0.8747931902 -1.7274627050 -1.4829762252 -1.7428108569 -13.7000804068 -3.0254675467 -0.7249886692 -1.4454526672 1.1791441589 2.3780750527 1.7646872343 1.8587512021 103.2916841592 4.0504990098 0.8718130236 1.8726721780 -1.1745151766 -2.3630436317 -1.7598816325 -2.1021778648 -18.8141921689 -3.6120035793 -0.8807396629 -2.0414202423 3.1415926536 -3.1415926536 3.1415926536 -3.1415926536 0.1249270217 0.2246953095 0.2238424060 0.2249065929 21.5077141751 0.4474240608 0.1117404553 0.3507925428 0.3376746943 0.6069286543 0.5277243264 0.5331153461 47.4364304134 1.1320330218 0.2634163606 0.7966319496 -3.1759201575 -3.0732201673 -3.2451821088 3.7297759930 2.6151879873 3.1122889620 -0.7885527659 -1.2437194360 -1.0451125164 -0.7337996627 -1.7603370126 -1.0151740552 0.8298431529 1.4216943842 1.0461644081 0.8088881461 1.6544605383 0.8606245795 -4.9100220155 -4.6800817206 -4.4778422942 4.8887033146 5.0129696376 4.1217602140 -1.0906534019 -1.9308320873 -1.4820016859 -0.9389490495 -2.7840263616 -1.7125474626 -1.0906534019 -1.9308320873 -1.4820016859 -0.9389490495 -2.7840263616 -1.7125474626 1.0224876219 0.6894093869 0.8879817440 0.3032502249 0.5274277300 0.3305382000 0.2811322238 0.4868564356 0.2670962332 1.2135105681 0.7701175287 1.0127262288 0.3259234410 0.5462662494 0.3832127042 0.2941869834 0.5800903106 0.2883315540 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0006242965 0.0061527704 19196624.9693396389 15453915.7131581660 100124423.4860071391 93223986.4487658888 23.3309630420 
0.3416666667 0.0100000000 6 -0.0030830415 -0.0170765529 -0.0182612336 -0.0255328448 -0.0243145087 -0.0451420607 -0.0703773060 -0.0715267554 0.0995736136 0.1236786437 0.0909911502 0.1592352053 0.0021862259 0.0037792683 0.0454774255 0.0002142483 -0.0614328784 -0.1237407275 -0.0909919605 -0.1592352808 -0.0021006003 -0.0037213200 -0.0454770204 -0.0002141862 3.3438258173 0.2370750093 0.2492664282 0.2494535352 0.4249575326 0.1557495319 0.1102248107 0.0417004141 -0.0614328784 -0.1446192685 -0.2080374989 -0.3074012674 -0.4072164970 -0.1701755874 -0.1200572571 -0.0396587928 0.0021862259 -0.0021006003 0.4249575326 -0.4072164970 0.0230148232 0.0378717869 0.0278603636 0.0487556363 0.0006564272 0.0011482986 0.0139244995 0.0000655888 1.0965139209 0.0880139373 0.0655362760 0.1130850359 0.0313599493 0.0132965335 0.0327518171 0.0031067997 -0.2164517511 -0.2786566010 -0.0065570580 0.2164588372 0.2786665276 0.0065741854 -0.0409487838 0.0000000000 -0.0825180126 -0.1061568107 -0.1443301722 -0.1857758265 0.0664050365 0.4243244829 0.0824573569 0.1061568045 0.1443279204 0.1857730688 -0.2498151134 -0.3833395716 -0.1148312332 0.2269950673 0.3520185165 0.1063974797 -0.0409487838 0.1250492914 -0.0867010992 -0.2050183691 -0.1573148969 -0.2551530979 -0.0409487838 0.1250492914 -0.0867010992 -0.2050183691 -0.1573148969 -0.2551530979 0.1530569942 0.1970435580 0.0046412119 0.0354438780 0.3394857700 0.0583177349 0.0750642086 0.1020560273 0.1313623650 0.1530601613 0.1972667322 0.0076484198 0.7311933450 0.3396395965 0.0586432052 0.0753738007 0.1020606269 0.1314773573 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096946 0.0000000002 611.6113541427 616.4905458990 14945.7676794406 14379.4251491647 0.0000000000 
0.3416666667 0.0763333333 1 -0.0188778784 -0.0174765783 -0.0189808078 -0.0282329952 -0.0255890892 -0.0242434042 -0.0703773060 -0.0715362445 0.0708137628 0.1239339964 0.0909911453 0.1592353833 0.0022317908 0.0037941553 0.0454774232 0.0002151600 -0.0708139684 -0.1239145407 -0.0909919580 -0.1592350904 -0.0020713951 -0.0037364115 -0.0454770190 -0.0002149831 1.4457411382 0.2364677076 0.2492703521 0.2474524445 0.4476330198 0.1691457940 0.1101876941 0.0435821806 -0.6685248445 -0.2211743027 -0.2079573052 -0.3073701865 -0.4157078467 -0.1781605081 -0.1196685259 -0.0406031427 0.0022317908 -0.0020713951 0.4476330198 -0.4157078467 0.0216822300 0.0379439026 0.0278603625 0.0487556343 0.0006597211 0.0011528874 0.0139244989 0.0000658509 0.1531591009 0.0881916616 0.0655233912 0.1130809336 0.0325258015 0.0137147531 0.0327453951 0.0032104222 -0.2168661912 -0.2786565735 -0.0065766597 0.2168687094 0.2786665300 0.0066069810 -0.0471439730 0.0000000000 -0.0825527610 -0.1061568636 -0.1444621206 -0.1857758281 0.0471983379 0.4243244783 0.0825462800 0.1061567552 0.1444612245 0.1857730744 -0.2539451370 -0.3834033235 -0.1159448913 0.2309026691 0.3520622521 0.1105088784 -0.4518280125 0.1250021094 -0.1376169803 -0.2050424908 -0.1583195384 -0.2545023820 -0.4518280125 0.1250021094 -0.1376169803 -0.2050424908 -0.1583195384 -0.2545023820 0.1533484581 0.1970435501 0.0046597591 0.0333550576 0.3394857662 0.0583713316 0.0750642099 0.1021498305 0.1313623674 0.1533538313 0.1972665778 0.0078390153 0.1033176516 0.3396255278 0.0587059225 0.0753701733 0.1021551833 0.1314756926 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096946 0.0000000002 614.6795568375 618.9769712747 16608.0911301180 15348.3781245222 0.0000000000 
0.3416666667 0.1426666667 1 -0.0212007890 -0.0178011808 -0.0169408337 -0.0276088565 -0.0256076382 -0.0242400133 -0.0703773060 -0.0715376861 0.0711579687 0.1245357747 0.0909911281 0.1592358067 0.0023872942 0.0039022883 0.0454773995 0.0002214876 -0.0711572619 -0.1245158744 -0.0909919163 -0.1592345639 -0.0020397323 -0.0038450535 -0.0454770134 -0.0002210347 0.9921603256 0.2349459900 0.2492814234 0.2392324991 0.3763945110 0.1921422482 0.1100564254 0.0496550976 -0.7384309369 -0.2468980180 -0.2076740173 -0.3072649205 -0.4924796815 -0.1846992757 -0.1186506066 -0.0372354214 0.0023872942 -0.0020397323 0.3763945110 -0.4924796815 0.0217874810 0.0381280919 0.0278603535 0.0487556185 0.0006820283 0.0011860676 0.0139244944 0.0000677461 0.0940285656 0.0886516407 0.0654566484 0.1130570491 0.0355907162 0.0148841899 0.0327121308 0.0035087426 -0.2179245334 -0.2786566338 -0.0067493388 0.2179158759 0.2786662894 0.0068133859 -0.0472230879 0.0000000000 -0.0827464076 -0.1061570038 -0.1447990150 -0.1857757855 0.0473404552 0.4243244463 0.0827397913 0.1061566325 0.1448018512 0.1857731470 -0.2531037377 -0.3836704822 -0.1051241546 0.2413613854 0.3522378749 0.1360710525 -0.4366395423 0.1248551541 -0.1532987904 -0.2051185391 -0.1605087077 -0.2521302710 -0.4366395423 0.1248551541 -0.1532987904 -0.2051185391 -0.1605087077 -0.2521302710 0.1540928503 0.1970434865 0.0047938679 0.0334333170 0.3394857395 0.0585082142 0.0750642161 0.1023893751 0.1313623781 0.1541036758 0.1972603091 0.0083988140 0.0647156094 0.3395796703 0.0588690091 0.0753515394 0.1023970097 0.1314680202 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096946 0.0000000002 633.5593725217 638.8146166035 19220.4473026784 18507.0087422771 0.0000000000 
0.3416666667 0.2090000000 1 -0.0206427826 -0.0190603249 -0.0227796622 -0.0210693352 -0.0242352768 -0.0256115603 -0.0703773060 -0.0715380556 0.0717177305 0.1255144098 0.0909910865 0.1592364005 0.0027509341 0.0042719836 0.0454773069 0.0002428484 -0.0717155355 -0.1254937820 -0.0909917403 -0.1592335844 -0.0020989877 -0.0042155729 -0.0454769974 -0.0002419463 0.6462484623 0.2440384452 0.2493025067 0.2191413056 0.4325840784 0.2196806301 0.1097467170 0.0541287322 -0.4777716152 -0.2762667263 -0.2070064685 -0.3070219943 -0.5756296801 -0.1972684432 -0.1186600795 -0.0457872594 0.0027509341 -0.0020989877 0.4325840784 -0.5756296801 0.0219586449 0.0384276287 0.0278603200 0.0487555601 0.0007561748 0.0012993715 0.0139244777 0.0000742178 0.0759769828 0.0893935163 0.0653515979 0.1130155559 0.0396959979 0.0162241199 0.0326597571 0.0039122464 -0.2196456923 -0.2786571323 -0.0073692277 0.2196187862 0.2786651417 0.0074882023 -0.0473517495 0.0000000000 -0.0830613319 -0.1061572466 -0.1453468915 -0.1857755731 0.0475715793 0.4243243316 0.0830545008 0.1061564431 0.1453557790 0.1857734441 -0.2541712722 -0.3828575277 -0.1103493132 0.2458284016 0.3526658524 0.1386316560 -0.4129151085 0.1245417142 -0.1431553902 -0.2052827839 -0.1680071657 -0.2519780721 -0.4129151085 0.1245417142 -0.1431553902 -0.2052827839 -0.1680071657 -0.2519780721 0.1553034143 0.1970432502 0.0052518218 0.0335606486 0.3394856435 0.0587308180 0.0750642345 0.1027789318 0.1313624103 0.1553219111 0.1972467190 0.0091900382 0.0534007341 0.3395157675 0.0591358669 0.0753273386 0.1027905387 0.1314570702 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096946 0.0000000003 699.3102715642 703.3954135254 20649.7108784364 20899.0529250736 0.0000000000 
0.3416666667 0.2753333333 1 -0.0167388001 -0.0165321495 -0.0256511334 -0.0248904794 -0.0240056824 -0.0255805495 -0.0703773060 -0.0715382032 0.0725032208 0.1268876615 0.0909909994 0.1592370359 0.0034355737 0.0050959161 0.0454770639 0.0002902516 -0.0724989151 -0.1268660303 -0.0909912674 -0.1592319518 -0.0023564815 -0.0050406513 -0.0454769608 -0.0002887182 0.4915959433 0.2417463955 0.2493380139 0.2076820126 0.4927156138 0.2121849586 0.1091582792 0.0463077196 -0.6348051109 -0.2886590791 -0.2057401595 -0.3065553077 -0.4730834704 -0.2204988171 -0.1186759998 -0.0511000420 0.0034355737 -0.0023564815 0.4927156138 -0.4730834704 0.0221988288 0.0388479506 0.0278602340 0.0487554094 0.0009178693 0.0015517904 0.0139244347 0.0000886356 0.0686766065 0.0904062087 0.0653025788 0.1130022430 0.0410808033 0.0165255744 0.0326353409 0.0040463345 -0.2220609814 -0.2786586680 -0.0087729567 0.2220082951 0.2786619514 0.0089691697 -0.0475322824 0.0000000000 -0.0835032425 -0.1061576185 -0.1461157346 -0.1857749761 0.0478959084 0.4243240401 0.0834961075 0.1061561984 0.1461330437 0.1857742346 -0.2574733059 -0.3775203438 -0.1487434697 0.2680174625 0.3534097829 0.1260779173 -0.3546716421 0.1224115632 -0.1665117126 -0.2055866631 -0.1721707580 -0.2521103525 -0.3546716421 0.1224115632 -0.1665117126 -0.2055866631 -0.1721707580 -0.2521103525 0.1570021258 0.1970426415 0.0062720542 0.0337394553 0.3394853994 0.0590431828 0.0750642780 0.1033255703 0.1313624865 0.1570398538 0.1972466480 0.0101150457 0.0494710467 0.3394848372 0.0595266807 0.0753089922 0.1033399163 0.1314502668 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096945 0.0000000004 842.3910745472 847.4934214094 20987.8607238981 22471.1708058454 0.0000000000 
0.3416666667 0.3416666667 1 -0.0128084209 -0.0130019096 -0.0244525740 -0.0253949741 -0.0299742942 -0.0277665511 -0.0703773060 -0.0715382738 0.0735291068 0.1286811996 0.0909908352 0.1592375192 0.0045128573 0.0064924404 0.0454765478 0.0003704645 -0.0735220438 -0.1286582306 -0.0909902526 -0.1592293644 -0.0028758448 -0.0064386544 -0.0454768880 -0.0003681048 0.4054353346 0.2849744628 0.2493938038 0.2245179021 0.5957895740 0.2240324013 0.1082143044 0.0646522962 -0.5416543025 -0.2608409023 -0.2037126425 -0.3057758585 -0.6094669859 -0.2850973714 -0.1187009705 -0.0512137120 0.0045128573 -0.0028758448 0.5957895740 -0.6094669859 0.0225125160 0.0393969032 0.0278600526 0.0487550921 0.0011869633 0.0019795664 0.0139243441 0.0001130694 0.0658994262 0.0917367806 0.0650995817 0.1129359271 0.0492781687 0.0187389538 0.0325341844 0.0048503709 -0.2252154785 -0.2786621438 -0.0111669968 0.2251289569 0.2786550084 0.0114643283 -0.0477680441 0.0000000000 -0.0840803809 -0.1061581595 -0.1471198848 -0.1857736709 0.0483195009 0.4243234297 0.0840728487 0.1061559156 0.1471481272 0.1857759241 -0.2827807527 -0.3767505799 -0.1765213759 0.2804632572 0.3543497887 0.1384299416 -0.3878723592 0.1230254532 -0.1657505914 -0.2060880132 -0.1719568718 -0.2523272603 -0.3878723592 0.1230254532 -0.1657505914 -0.2060880132 -0.1719568718 -0.2523272603 0.1592206928 0.1970413590 0.0080010482 0.0339732073 0.3394848881 0.0594511383 0.0750643658 0.1040394927 0.1313626403 0.1592700038 0.1972345286 0.0119349455 0.0502255789 0.3393295712 0.0601311500 0.0752487626 0.1040665842 0.1314257276 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096944 0.0000000006 1083.8280062133 1088.1215580817 32204.7607329406 27880.0552875642 0.0000000000 
0.3416666667 0.4080000000 1 -0.0069420512 -0.0120969930 -0.0242787482 -0.0255689746 -0.0336816293 -0.0308302990 -0.0703773060 -0.0715383024 0.0748153041 0.1309297334 0.0909905485 0.1592375734 0.0060083101 0.0084965501 0.0454755826 0.0004855030 -0.0748047430 -0.1309051000 -0.0909883448 -0.1592253898 -0.0036717158 -0.0084445912 -0.0454767568 -0.0004821050 0.4148674990 0.2891716390 0.2494768535 0.2156890010 0.6718845969 0.2219968228 0.1068977772 0.0769570820 -0.4681951403 -0.2308845849 -0.2008912946 -0.3046144436 -0.7173476554 -0.3387974009 -0.1187381050 -0.0578091548 0.0060083101 -0.0036717158 0.6718845969 -0.7173476554 0.0229057813 0.0400851177 0.0278597149 0.0487545011 0.0015683252 0.0025934112 0.0139241753 0.0001481311 0.0638810850 0.0933023025 0.0651279206 0.1129628550 0.0612529552 0.0215943370 0.0325482860 0.0060292593 -0.2291704153 -0.2786688535 -0.0146116012 0.2290411319 0.2786418744 0.0150360604 -0.0480636430 0.0000000000 -0.0848039360 -0.1061589271 -0.1483788091 -0.1857711937 0.0488506415 0.4243222971 0.0847959184 0.1061556192 0.1484206936 0.1857790936 -0.2891183309 -0.3760776272 -0.1904116725 0.2909933513 0.3551055667 0.1734841713 -0.3715309111 0.1154019502 -0.1610814513 -0.2068408348 -0.1723661724 -0.2526570077 -0.3715309111 0.1154019502 -0.1610814513 -0.2068408348 -0.1723661724 -0.2526570077 0.1620020815 0.1970389711 0.0104821006 0.0342666132 0.3394839391 0.0599625851 0.0750645257 0.1049345251 0.1313629201 0.1620539244 0.1972780510 0.0143025678 0.0520714344 0.3391395536 0.0608876444 0.0752619319 0.1049804690 0.1314236884 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096941 0.0000000011 1427.3443330384 1431.7016532522 45026.1565354279 43645.9792887878 0.0000000000 
0.3416666667 0.4743333333 1 -0.0081266096 -0.0060045637 -0.0252755247 -0.0245725600 -0.0340763460 -0.0353430988 -0.0703773060 -0.0715382947 0.0763895388 0.1336794765 0.0909900874 0.1592368356 0.0079402170 0.0111209283 0.0454739279 0.0006365201 -0.0763751879 -0.1336528151 -0.0909850640 -0.1592194418 -0.0047480177 -0.0110712960 -0.0454765420 -0.0006318067 0.3328958383 0.2721898138 0.2495950387 0.2474481030 0.7158507790 0.1979123243 0.1052726015 0.0810226489 -0.4201254773 -0.2276352036 -0.1974169007 -0.3030431430 -0.7410842906 -0.3682147913 -0.1187909133 -0.0617277531 0.0079402170 -0.0047480177 0.7158507790 -0.7410842906 0.0233865982 0.0409265493 0.0278591352 0.0487534867 0.0020638306 0.0033968194 0.0139238855 0.0001940205 0.0621943964 0.0951654075 0.0651442461 0.1129872414 0.0728441884 0.0250876128 0.0325564012 0.0071746217 -0.2340060272 -0.2786806503 -0.0191254113 0.2338243389 0.2786191379 0.0197065663 -0.0484281040 0.0000000000 -0.0856894438 -0.1061600044 -0.1499183677 -0.1857668996 0.0495026890 0.4243203622 0.0856808313 0.1061553455 0.1499767305 0.1857845616 -0.3086168585 -0.3751200576 -0.1910464529 0.3036710649 0.3550711538 0.2141031676 -0.3467558862 0.1196558731 -0.1557607496 -0.2078845919 -0.1822425980 -0.2531271164 -0.3467558862 0.1196558731 -0.1557607496 -0.2078845919 -0.1822425980 -0.2531271164 0.1654026916 0.1970348725 0.0137293347 0.0346258610 0.3394823131 0.0605878957 0.0750647964 0.1060288193 0.1313633939 0.1654533975 0.1973286833 0.0174392305 0.0532518507 0.3389056091 0.0617073880 0.0752716349 0.1060943587 0.1314196464 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096937 0.0000000019 1875.6893907549 1879.0089932409 61314.1165119579 63826.8794246840 0.0000000000 
0.3416666667 0.5406666667 6 -0.0054789007 -0.0056150846 -0.0254266227 -0.0244220803 -0.0355497807 -0.0369062847 -0.0703773060 -0.0715382439 0.0782957269 0.1369933208 0.0909895396 0.1592350892 0.0103794715 0.0144072829 0.0454713255 0.0008294918 -0.0782801025 -0.1369643381 -0.0909798958 -0.1592109564 -0.0061589758 -0.0143606414 -0.0454762883 -0.0008232744 0.3163598563 0.2344747648 0.2497568050 0.1900101907 0.7320053849 0.2085221998 0.1034843060 0.0755136110 -0.3929418380 -0.2657390114 -0.1936028379 -0.3010918320 -0.6705196154 -0.3660206956 -0.1188631882 -0.0633264974 0.0103794715 -0.0061589758 0.7320053849 -0.6705196154 0.0239652641 0.0419392295 0.0278581941 0.0487518400 0.0026790112 0.0043982373 0.0139234152 0.0002512239 0.0615871228 0.0974794384 0.0653277765 0.1130812345 0.0830950966 0.0292256194 0.0326478739 0.0081880942 -0.2398267212 -0.2787005708 -0.0247551251 0.2395838815 0.2785825312 0.0255349378 -0.0488936357 0.0000000000 -0.0867637436 -0.1061615383 -0.1517740237 -0.1857599533 0.0503110600 0.4243173081 0.0867535401 0.1061551728 0.1518514396 0.1857935180 -0.3239734284 -0.3738383002 -0.1796493160 0.3185747866 0.3535754342 0.2233630454 -0.3316470013 0.1171092641 -0.1665252218 -0.2092345266 -0.1803392925 -0.2537613066 -0.3316470013 0.1171092641 -0.1665252218 -0.2092345266 -0.1803392925 -0.2537613066 0.1694953979 0.1970282208 0.0177768790 0.0350589355 0.3394796766 0.0613404738 0.0750652319 0.1073458323 0.1313641564 0.1695548369 0.1974093112 0.0216937176 0.0540449984 0.3386886609 0.0626030112 0.0753198953 0.1074310610 0.1314308957 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096931 0.0000000032 2432.5159138459 2436.1057958709 82168.7026779226 80963.8612516263 0.0000000000 
